id,adresse,cp,ville,pop
70400004,ZAC DE LA LIZAINE,70400,Héricourt,R
70500001, Avenue de Verdun,70500,JUSSEY,R
70500002,RUE DE LA LIBERATION,70500,JUSSEY,R
70500003, Rue Jean Monasson,70500,CORRE,R
70500004,1 ROUTE DE BOURBONNE,70500,CORRE,R
70600001,Route de Gray,70600,CHAMPLITTE,R
70700003, Route de Vesoul,70700,BUCEY-LèS-GY,R
70700004,Rue Sous les Vorpes,70700,Gy,R
70800002,ROUTE DE LUXEUIL,70800,SAINT-LOUP-SUR-SEMOUSE,R
70800003,1 avenue Parmentier,70800,CONFLANS SUR LANTERNE,R
71000001,RN 6,71000,MâCON,R
71000002,28 Avenue Édouard Herriot,71000,Mâcon,R
71000003,Condemine ,71000,Varennes-lès-Mâcon,R
71000005,Route Nationale 6,71000,Mâcon,R
71000007,97 Route de Lyon,71000,MâCON,R
71000009,180 Rue Louise Michel,71000,Mâcon,R
71000010,"6, Rue Paul Sabatier",71100,Chalon-sur-Saône,R
71000012,Carrefour de l'Europe,71000,Mâcon,R
71000017,136 ZONE DACTIVITES,71000,Mâcon,R
71000019,224 Avenue Charles de Gaulle,71000,Mâcon,R
71000020,Rue Frédéric Mistral,71000,Mâcon,R
71000021,97 ROUTE DE LYON RN 6,71000,MACON,R
71000022,AVENUE EDOUARD HERRIOT,71000,MACON,R
71100001,CENTRE COMMERCIAL,71100,Chalon-sur-Saône,R
71100002,Rue Thomas DUMOREY,71100,CHALON-SUR-SAôNE,R
71100003,144 Avenue de Paris,71100,CHALON-SUR-SAôNE,R
71100004, Rue Raymond Arnal,71100,CHALON-SUR-SAôNE,R
71100008,37 AV NICEPHORE NIEPCE,71100,Chalon-sur-Saône,R
71100011,70 rue des lieutenants chauveau,71100,Chalon-sur-Saône,R
71100014,20-22 AVENUE MONOT,71100,Chalon-sur-Saône,R
71100016,RN 6  LUX,71100,Chalon-sur-Saône,R
71100018,52 Route de Lyon,71100,SAINT-REMY,R
71100019,RN6,71100,LUX,R
71100020,Route de Saint-Ambreuil,71240,Saint-Ambreuil,R
71100022,27 rue charles dumoulin,71100,LUX,R
71100025,22 Avenue Monnot,71100,Chalon-sur-Saône,R
71100026,RUE RAYMOND ARNAL,71100,CHALON SUR SAONE,R
71100027,52 RTE DE LYON,71100,ST REMY,R
71110001,ZONE ARTISANALE,71110,MARCIGNY,R
71110003,La Thuillière,71110,Marcigny,R
71118001,LIEU DIT CHASSAGNE,71118,Saint-Martin-belle-Roche,R
71120001,62 RTE DE MACON,71120,CHAROLLES,R
71120002, Avenue du 8 Juin 1944,71120,CHAROLLES,R
71130002,ROUTE DE DIGOIN,71130,GUEUGNON,R
71130003,31 RUE DU 8 MAI,71130,GUEUGNON,R
71130004,Route de Toulojn sur Arroux,71130,Gueugnon,R
71130005,31 RUE DU 8 MAI 1945,71130,Gueugnon,R
71140001,ROUTE DE MOULINS,71140,BOURBON-LANCY,R
71140002,47 Avenue Claude et Émile Puzenat,71140,Bourbon-Lancy,R
71140003,6 route de Digoin,71140,Bourbon-Lancy,R
71150002,Rue de Wissen,71150,CHAGNY,R
71150003,RN6,71150,Chagny,R
71160001,19 Avenue des Platanes,71160,DIGOIN,R
71160002,Rue de la Faïencerie,71160,DIGOIN,R
71160003,Avenue des Platanes,71160,DIGOIN,R
71170001,"1, AVENUE VAN DE WALLE",71170,Chauffailles,R
71170002,Route de Charlieu,71170,CHAUFFAILLES,R
71170003,Route de Charlieu,71170,Chauffailles,R
71190001,47 Rue G. Bouthière,71190,ÉTANG-SUR-ARROUX,R
71190003,47 rue Gabriel Bouthiere,71190,Étang-sur-Arroux,R
71200001,39 Avenue de l'Europe,71200,Le Creusot,R
71200002,75 Route de Montcenis,71200,LE CREUSOT,R
71200004,rue de pologne,71200,LE CREUSOT,R
71200007, Rue Albert Camus,71200,Le Creusot,R
71200010,75 ROUTE DE MONTCENIS,71200,LE CREUSOT,R
71200011,centre commercial de l arche,71200,Le Creusot,R
71210001,Avenue du 8 Mai 1945,71210,TORCY,R
71210003, Route du Pont Jeanne Rose,71210,MONTCHANIN,R
71210005,45 avenue de la République,71210,Montchanin,R
71210006,Avenue des Mouettes,71210,MONTCHANIN,R
71210008,45 Avenue de la République,71210,MONTCHANIN,R
71210009,RN 80 ROND POINT J. ROSE,71210,MONTCHANIN,R
71220002, Lieu-dit Les Renauds,71220,SAINT-BONNET-DE-JOUX,R
71230001,Place Roger Salengro,71230,SAINT-VALLIER,R
71230002,ZI de la Saule,71230,SAINT-VALLIER,R
71240001,A6 AIRE DE LA FERTE,71240,Saint-Ambreuil,A
71240004,ZA DU CHEMIN FERRE,71240,SENNECEY-LE-GRAND,R
71240005,A6 - AIRE DE ST-AMBREUIL,71240,SAINT-AMBREUIL,A
71240006,Route de Saint-Ambreuil,71240,Saint-Ambreuil,A
71250001,AVENUE CHARLES DE GAULLE,71250,CLUNY,R
71250002,RN 79,71250,SAINTE-CéCILE,R
71250003,RN 79,71250,MAZILLE,R
71250004,14 route de la Digue,71250,Cluny,R
71250005,Rue du Lieutenant Maurice Lacoque,71250,Cluny,R
71250006,ROUTE NATIONALE 79,71250,MAZILLE,R
71250007,RN 79,71250,STE CECILE,R
71260001,AUTOROUTE A 6,71260,Saint-Albain,A
71260002,Aire de Mâcon St Albain - A6,71260,SAINT-ALBAIN,A
71260004,Les nièvres,71260,LUGNY,R
71260005,RN6,71260,Fleurville,R
71260006,AUTOROUTE A6 - AIRE DE MACON LA SALLE,71260,SAINT ALBAIN,A
71270001,RN73,71270,LA VILLENEUVE,R
71270002, Route de Freterants,71270,PIERRE-DE-BRESSE,R
71270004,Route de Lons-le-Saunier,71270,PIERRE-DE-BRESSE,R
71270005,98 ROUTE DE CHALON,71270,PIERRE-DE-BRESSE,R
71270007,RN 73,71270,LA VILLENEUVE,R
71290001,Route de Tournus,71290,Cuisery,R
71300001,BOULEVARD DE LATTRE DE TASSIGNY,71300,MONTCEAU-LES-MINES,R
71300009,Lieu-Dit Beauregard,71300,GOURDON,R
71300010,Route Express RN70,71300,Montceau-les-Mines,R
71300011,5 Rue de la Coudraie,71300,Montceau-les-Mines,R
71300012,RTE EXPRESSE RN 70,71300,MONTCEAU LES MINES,R
71304001,AVENUE DU MARECHAL LECLERC,71300,Montceau-les-Mines,R
71320001,ROUTE DE GUEUGNON,71320,TOULON-SUR-ARROUX,R
71330001,Allée de la Balme,71330,SAINT-GERMAIN-DU-BOIS,R
71350001,AVENUE GISCARD D ESTAING,71350,Verdun-sur-le-Doubs,R
71360001,Rue du 19 Mars 1962,71360,ÉPINAC,R
71370001,PLACE DU MARCHE,71370,Saint-Germain-du-Plain,R
71370003,Rue du Pranet ,71370,Ouroux-sur-Saône,R
71380001,Rue du Curtil Canot,71380,SAINT-MARCEL,R
71380002,ZAC CHAMP CHASSY RTE DE DOLE,71380,CHâTENOY-EN-BRESSE,R
71390001,LE CHAMP FLEURY,71390,BUXY,R
71390004,1 Rue des Cordiers,71390,Buxy,R
71400002,Avenue de la République,71400,AUTUN,R
71400003,25 Avenue du 2ème Dragons,71400,AUTUN,R
71400004,2 Route de Beaune,71400,Autun,R
71400005,Route de Château-Chinon,71400,AUTUN,R
71400007,2 Route de Beaune,71400,AUTUN,R
71400011,3-5 RUE NICEPHORE NIEPCE,71400,AUTUN,R
71400012,"15, AVENUE DE LA REPUBLIQUE",71400,AUTUN,R
71400013,AVENUE DU 2 EME DRAGON RD 978,71400,AUTUN,R
71400014,4 AVENUE DU COMMANDANT NEUCHEZE,71400,AUTUN,R
71410001,128 Rue François Mitterrand,71410,SANVIGNES-LES-MINES,R
71420001,Rue du 8 Mai 1945,71420,CIRY-LE-NOBLE,R
71420002, Route de Martigny,71420,GéNELARD,R
71420003,Avenue Francis Pautonnier,71420,PERRECY LES FORGES,R
71450001,RUE DES COMMUNAUTES,71450,BLANZY,R
71450002,"37, rue de la République",71450,Blanzy,R
71460001, Route de Chalon,71460,SAINT-GENGOUX-LE-NATIONAL,R
71460003,GRANDE RUE,71460,Germagny,R
71470002,Lieu-dit Champ Bressan,71470,Romenay,R
71480001,Route de Dommartin,71480,CUISEAUX,R
71480003,A39 AIRE DU POULET DE BRESSE,71480,DOMMARTIN LES CUISEAUX,R
71480004,ZI DE MILLEURE,71480,LE MIROIR,R
71480005,ZA LES CHARMETTES,71480,VARENNES SAINT SAUVEUR,R
71490001,Rue Saint-Nicolas,71490,COUCHES,R
71500001,99 RUE DU GUIDON,71500,Louhans,R
71500002,Route de Beaufort,71500,LOUHANS,R
71500003,7 Route de Sornay,71500,LOUHANS,R
71500004,92 Rue des Bordes,71500,LOUHANS,R
71500005,47 Rue du Guidon,71500,Louhans,R
71510001,RUE DE LA GARE,71510,SAINT-LéGER-SUR-DHEUNE,R
71540001,Le Bourg,71540,IGORNAY,R
71570002,RN6 - PONTANEVAUX,71570,La Chapelle-de-Guinchay,R
71570003,le pré des grandes terres,71570,LA CHAPELLE-DE-GUINCHAY,R
71570004,RN 6 LA MAISON BLANCHE,71570,Romanèche-Thorins,R
71580001,RN 78,71580,BEAUREPAIRE-EN-BRESSE,R
71580002,99 Route de Saint-Germain,71580,Saillenard,R
71600001,"40, quai du commerce",71600,PARAY-LE-MONIAL,R
71600003,Parc d'activités de Champ Bossu,71600,PARAY-LE-MONIAL,R
71600004,14 Quai du Commerce,71600,Paray-le-Monial,R
71600005,route de marcigny,71600,Saint-Yan,R
71600006,33 Quai de l'Industrie,71600,PARAY-LE-MONIAL,R
71600007,rue de la grande bruyère,71600,Paray-le-Monial,R
71620001,ROUTE DE LA MADELEINE,71620,SAINT-MARTIN-EN-BRESSE,R
71620002,STATION TOTAL RN.73,71620,DAMEREY,R
71640002,49 Grande Rue,71640,Mercurey,R
71640003,ZA RD 69,71640,Givry,R
71670001,Rue de Charleville,71670,LE BREUIL,R
71680001,Centre commercial CARREFOUR des Bouchardes,71680,CRêCHES-SUR-SAôNE,R
71680002,RN6,71680,Crêches-sur-Saône,R
71700001,AVENUE DE LA RESISTANCE,71700,TOURNUS,R
71700002,Rue de Saône,71700,Tournus,R
71700003, Avenue du Clos Mouron,71700,TOURNUS,R
71700004,LES VENIERES RN6,71700,BOYER,R
71700005, Avenue du Clos Mouron,71700,TOURNUS,R
71700006,RN 6 - AVENUE DU CLOS MOURON,71700,TOURNUS,R
71700007,venière,71700,Boyer,R
71800001,route des forges,71800,LA CLAYETTE,R
71800002, Au Village de la Croix Bouthier,71800,VARENNES-SOUS-DUN,R
71800003, Rue des Forges,71800,LA CLAYETTE,R
71850001, Rue de la Chapelle,71850,CHARNAY-LèS-MâCON,R
71850002,710 Route de Cluny,71850,CHARNAY-LèS-MâCON,R
71850004,60 Grande Rue de la Coupée,71850,Charnay-lès-Mâcon,R
71880001,Avenue du Général de Gaulle,71880,CHâTENOY-LE-ROYAL,R
71960001,"Espace commercial ""Les deux roches"" ZA du Pré de Lit",71960,PRISSé,R
72000001,Rue de Bonnétable,72000,LE MANS,R
72000002,BOULEVARD WINSTON CHURCHILL,72100,LE MANS,R
72000003,186 Avenue de la Libération,72000,LE MANS,R
72000004,162 Avenue Léon Bollée,72000,LE MANS,R
72000005,314 Avenue Rhin et Danube,72000,LE MANS,R
72000010,44 Rue de Bonnétable,72000,LE MANS,R
72000012,309 Avenue Georges Durand,72100,LE MANS,R
72000013,362 avenue Rhin et Danube,72000,Le Mans,R
72000014,284 Avenue Léon Bollée,72000,Le Mans,R
72000015,Avenue Georges Duhamel,72000,Le Mans,R
72000017,144 Rue Voltaire,72000,LEMANS,R
72000019,314 AV RHIN ET DANUBE,72000,LE MANS,R
72000020,"162, AVENUE BOLLEE",72000,LE MANS,R
72000021,ROUTE DE LAVAL,72000,LE MANS,R
72000022,362 AVENUE RHIN ET DANUBE,72000,LE MANS,R
72000023,362 AVENUE RHIN ET DANUBE,72000,LE MANS,R
72016001,Route de Bonnetable,72000,LE MANS,R
72100001,168 Rue d'Arnage,72100,LE MANS,R
72100002,66 Avenue Olivier Heuzé,72000,Le Mans,R
72100004,AVENUE FELIX GENESLAY,72100,LE MANS,R
72100007,RN 23 AERODROMEAERODROME,72100,Le Mans,R
72100008,110 Boulevard Demorieux,72100,LE MANS,R
72100010,146 AV DR JEAN MAC,72100,LE MANS,R
72100011, Boulevard de la Gare,72100,LE MANS,R
72100012,146 AVENUE DU DR JEAN MAC,72100,LE MANS,R
72100013,RN 23 - AERODROME,72100,LE MANS,R
72100014,110 -112 BLD DEMORIEUX,72100,LE MANS,R
72110001,43 AVENUE DU 8 MAI 1945,72110,BONNETABLE,R
72110002,3 rue du Perche,72110,Saint-Cosme-en-Vairais,R
72110003,87 Avenue de la Forêt,72110,BONNETABLE,R
72120001,ZA DU PRESSOIR,72120,SAINT-CALAIS,R
72120002, Avenue de Kirchdorf,72120,Saint-Calais,R
72120003,7 Avenue Charles de Gaulle,72120,SAINT-CALAIS,R
72120004,RN 157,72120,SAINT-CALAIS,R
72120005,AVENUE KIRCHDORF,72120,Saint-Calais,R
72120006,2 AVENUE DE VENDOME,72120,SAINT CALAIS,R
72130001,RUE ABBE LELIEVRE,72130,FRESNAY-SUR-SARTHE,R
72130003,LA HUTTE - 6 Avenue Division Leclerc,72130,SAINT-GERMAIN-SUR-SARTHE,R
72130004,Espace commercial,72130,Sougé-le-Ganelon,R
72140001,ROUTE DU MANS,72140,SAINT-RéMY-DE-SILLé,R
72150002,La Florière,72150,Le Grand-Lucé,R
72160002,Rue de Paris,72160,CONNERRé,R
72170001,RUE HENRI DE NAVARRE,72170,Beaumont-sur-Sarthe,R
72170002, Rue du Mans,72170,MARESCHé,R
72170004,GARE DE PEAGE MARESCHE A28,72170,Maresché,A
72190001,A11 AIRE DE LA SARTHE SARGE LE MANS,72190,COULAINES,A
72190002,AUTOROUTE A 11,72190,Sargé-lès-le-Mans,A
72190003,A11 - AIRE SARTHE SARGE LE MANS SUD,72190,Sargé-lès-le-Mans,A
72190004,A11-AIRE SARTHE SARGE LE MANS NORD,72190,Sargé-lès-le-Mans,A
72200001,ROUTE DES MOLLANS,72200,LA FLèCHE,R
72200003,Avenue de Verdun,72200,LA FLèCHE,R
72200004,Rue Henri Dunant,72200,LA FLèCHE,R
72210001, Route des Trunetières,72210,LA SUZE-SUR-SARTHE,R
72220001,CENTRE COMMERCIAL LE BELINOIS,72220,ÉCOMMOY,R
72220002, Rue du Manège,72220,ÉCOMMOY,R
72220005,4 Rue de Touraine,72220,Saint-Gervais-en-Belin,R
72230002,Avenue de Bönen,72230,MULSANNE,R
72230005,AUTOROUTE A 81,72350,Saint-Denis-d'Orques,A
72230006,22 Avenue Nationale,72230,ARNAGE,R
72230007,C. C. RIVE SUD,72230,ARNAGE,R
72230009,112 route de spay,72230,MONCE EN BELIN,R
72230010,112 ROUTE DE SPAY,72230,Moncé-en-Belin,R
72240001,ROUTE DU MANS,72240,Conlie,R
72250001,LE RUISSEAU,72250,PARIGNé-L'ÉVêQUE,R
72260001,15 Rue Mohain,72260,MAROLLES-LES-BRAULTS,R
72300002,LE PETIT ERABLE,72300,SABLé-SUR-SARTHE,R
72300003,Route de la Flèche,72300,SABLé-SUR-SARTHE,R
72300004,AUT A11  AIRE DE PARCE EST,72300,Parcé-sur-Sarthe,A
72300005,AUT A 11 - AIRE DE PARCE OUEST,72300,Parcé-sur-Sarthe,A
72300006,Route de Laval,72300,SABLé-SUR-SARTHE,R
72300007,Rue du Mans,72300,SABLé-SUR-SARTHE,R
72301001,Avenue Jean Monnet,72300,SABLE-SOLESMES,R
72310001,LES SABLONNIERES,72310,Bessé-sur-Braye,R
72320002,RTE DE LE FRETE BERNARD,72320,Vibraye,R
72330001,62 Rue Nationale,72330,CéRANS-FOULLETOURTE,R
72340001,LA MALADRERIE,72340,La Chartre-sur-le-Loir,R
72350001,ROUTE DE SILLE,72350,BRûLON,R
72380001,zone artisanale Prairie des Moulins,72380,SAINTE-JAMME-SUR-SARTHE,R
72400001,AVENUE PIERRE BRULE,72400,LA FERTé-BERNARD,R
72400002,AVENUE DE VERDUN,72400,La Ferté-Bernard,R
72400005,RD 323,72400,CHERRE,R
72400006,LA VOIE-RD1-,72400,La Ferté-Bernard,R
72400008,La Bretonnière,72400,Cherreau,R
72400009,A11 - AIRE DE LA FERTE,72400,VILLAINES-LA-GONAIS,A
72400011,A 11 AIRE DE VILLAINES LA GONAIS,72400,La Ferté-Bernard,A
72400012,11 Avenue de la République,72400,La Ferté-Bernard,A
72400013,AUT A11 AIRE DE VILLAINES LA GONAIS,72400,VILLAINES-LA-GONAIS,A
72400014,AUT A11 AIRE DE LE FERTE BERNARD,72400,VILLAINES LA GONAIS,A
72400015,AUT A11 AIRE DE VILLAINES LA GONAIS,72400,VILLAINES-LA-GONAIS,A
72430001,ZA DU TERTRE,72430,NOYEN-SUR-SARTHE,R
72430002,ZA LE TERTRE,72430,Noyen-sur-Sarthe,R
72440001,129 RUE NATIONALE,72440,BOULOIRE,R
72440002,1 Rue Nationale,72440,BOULOIRE,R
72450001, Rue des Violettes,72450,MONTFORT-LE-GESNOIS,R
72460002,ZAC DE L'EPINE,72460,SAVIGNé L'EVêQUE,R
72460004, Grande Rue,72460,SAVIGNé-L'ÉVêQUE,R
72470001,RD 323 - LES FOSSES,72470,CHAMPAGNé,R
72470004,RN 23 - LES FOSSES,72470,CHAMPAGNE,R
72470005,LA CHESNAIE RTE DE FATINES,72470,CHAMPAGNE,R
72500001,Rue Sainte Cécile,72500,Château-du-Loir,R
72500002,AUT A28 - AIRE DE SARTHE TOURAINE,72500,DISSAY-SOUS-COURCILLON,A
72500003,Route du Mans,72500,Luceau,R
72530001,ROUTE DE PARIS,72530,Yvré-l'Évêque,R
72540001,"27, rue de la Libération",72540,Loué,R
72540002,ROUTE DE LOUE,72540,MAREIL-EN-CHAMPAGNE,R
72550001,RELAIS DE LA COLOMBERIE,72550,CHAUFOUR-NOTRE-DAME,R
72550002,RELAIS DE LA COLOMBERIE LA GROIE RD357,72550,Chaufour-Notre-Dame,R
72560001,Lieu-dit Le Grand Pin,72560,Changé,R
72600001,ROUTE BELLEME,72600,MAMERS,R
72600002,Route de la Ferté Bernard,72600,SAINT-RéMY-DES-MONTS,R
72610001, Route du Mans,72610,ARçONNAY,R
72650001,ZAC du Moulin aux Moines,72650,La Chapelle-Saint-Aubin,R
72650002,RN 157 - LE RELAIS DE LA LANDE,72650,TRANGé,R
72700002,Route de la Suze,72700,ALLONNES,R
72700003,2 av Charles De Gaulles,72700,ALLONNES,R
72700004,2 avenue du general de gaulle,72700,ALLONNNES,R
72700006,2 AVENUE DU GENERAL DE GAULLE,72700,ALLONNES,R
72800001,43 AVENUE DE TALHOUET,72800,Le Lude,R
72800002, Avenue de Saumur,72800,LE LUDE,R
73000001,21 RUE CENTRALE,73000,BASSENS,R
73000002,1097 Avenue des Landiers,73000,CHAMBéRY,R
73000003,427 Rue Eugène Ducretet,73000,CHAMBéRY,R
73000004,1388 Avenue de Lyon,73000,CHAMBéRY,R
73000006,VOIE RAP. URB. RN 201,73290,LA MOTTE SERVOLEX,R
73000007,204 Avenue du Grand Verger,73000,Chambéry,R
73000009,345 Quai du 11 Novembre,73000,CHAMBERY,R
73000010,583 Avenue des Landiers,73000,CHAMBéRY,R
73000011,voie rapide urbaine. rn 201,73000,Chambéry,R
73000012,VOIE RAP. URB. RN 201,73000,CHAMBERY,R
73000013,1388 AVENUE DE LYON,73000,CHAMBERY,R
73000014,427 RUE DUCRETET,73000,CHAMBERY,R
73024001,1327 Avenue de la Houille Blanche,73000,CHAMBéRY,R
73100001,Rue des Allobroges,73100,Grésy-sur-Aix,R
73100002,Rue Clément Ader,73100,AIX-LES-BAINS,R
73100003,22 Avenue Franklin Roosevelt,73100,Aix-les-Bains,R
73100005,50 AVENUE GD PORT RP HOPITAUX,73100,Aix-les-Bains,R
73100006,AUTOROUTE A 41,73100,Mouxy,A
73100007,A41,73100,AIX LES BAINS,A
73100008,Lieu-dit La Sablière du Moulin,73500,Sollières-Sardières,R
73100009,Rond point Lamartine,73100,Aix-les-Bains,R
73100012,ROND POINT LAMARTINE,73100,AIX LES BAINS,R
73110002,RUE DE LA GRANGETTE,73110,LA ROCHETTE,R
73110003,Lieu-dit Champ Virieu,73110,Détrier,R
73120001,Le Carray,73120,Saint-Bon-Tarentaise,R
73120002,COSPILLOT,73120,COURCHEVEL,R
73130002,Lieu dit Grange BordonZA,73130,Saint-Etienne-de-Cuines,R
73130003,165 route de la plaine,73130,SAINTE-MARIE-DE-CUINES,R
73140001,4 PLACE DE LA VANOISE,73140,SAINT-MICHEL-DE-MAURIENNE,R
73140003,14 bis rue du Temple,73140,SAINT-MICHEL-DE-MAURIENNE,R
73140005,AIRE ST MICHEL DE MAURIENNE A43 SENS ALBERTVILLE TUNNEL FREJUS,73140,SAINT-MARTIN-D'ARC,A
73140006,AIRE ST MICHEL DE MAURIENNE A43 SENS ALBERTVILLE TUNNEL FREJUS,73140,Saint-Martin-d'Arc,A
73140007,AIRE ST MICHEL DE MAURIENNE A43 SENS ALBERTVILLE TUNNEL FREJUS,73140,Saint-Martin-d'Arc,A
73150001, Avenue Olympique,73150,VAL-D'ISèRE,R
73150002,Avenue Olympique,73150,Val-d'Isère,R
73160002,Rue de l'Épine,73160,Cognin,R
73160003,ZA DES ILES,73210,AIME LA PLAGNE,R
73170001,RN504,73170,Yenne,R
73190001,70 ROUTE NATIONALE 6,73190,SAINT-JEOIRE-PRIEURé,R
73190002,AIRE DE L'ABIS autoroute A 43,73190,Saint-Jeoire-Prieuré,A
73200001,89 Avenue Général de Gaulle,73200,ALBERTVILLE,R
73200002,PLAINE DE CONFLANS,73200,ALBERTVILLE,R
73200003, Avenue des Salines Royales,73600,MOûTIERS,R
73200004,20 Avenue des Chasseurs Alpins,73200,ALBERTVILLE,R
73200005,100 Rue Pasteur,73200,ALBERTVILLE,R
73200006,20 AVENUE DES CHASSEURS ALPINS,73200,ALBERTVILLE,R
73202001,Rue Raymond Bertrand,73200,Albertville,R
73204001,zi du Chiriac,73200,ALBERTVILLE,R
73210001,AVENUE DE TARENTAISE,73210,AIME,R
73220002,Grande Rue,73220,Aiguebelle,R
73230001,319 Avenue de Chambéry,73230,SAINT-ALBAN-LEYSSE,R
73240001,Lieu dit Contin,73240,Saint-Genix-sur-Guiers,R
73250001,ZI DU CAROUGE,73250,Saint-Pierre-d'Albigny,R
73260001,325 RUE DE LA PETITE PRAIRIE,73260,AIGUEBLANCHE,R
73260003,?????,73000,?????,R
73270001,Lieu dit  l'Etraz,73270,Villard-sur-Doron,R
73290001,75 Rue Lavoisier,73290,LA MOTTE-SERVOLEX,R
73290003,Avenue Jean Rostand,73290,LA MOTTE-SERVOLEX,R
73290004,AVENUE JEAN ROSTAND,73290,LA MOTTE SERVOLEX,R
73300001,Chemin de Combe-Paillarde,73300,Saint-Jean-de-Maurienne,R
73300002,LES PLANS,73300,Saint-Jean-de-Maurienne,R
73300004,quartier longefan,73300,HERMILLON,R
73300005,Station Le Corbier - Le planet,73300,LE CORBIER - VILLAREMBERT,R
73310002,ZAE DE SAUMONT,73310,RUFFIEUX,R
73320002,Lieu-dit Les Chartreux,73320,Tignes,R
73330001,ZI LA BARONNIE,73330,Le Pont-de-Beauvoisin,R
73330002,zi Baronnie,73330,Le Pont-de-Beauvoisin,R
73370001,Route du Tunnel BOURDEAU,73370,Le Bourget-du-Lac,R
73390007,AIRE DE L'ARCLUSAZ,73390,Châteauneuf,A
73390008,AIRE DE VAL GELONAUTOROUTE A43,73390,CHATEAUNEUF,A
73400001,2120 route d'Annecy,73400,UGINE,R
73400002,CD 129,73400,Marthod,R
73400003,14 Rue Antoine Borrel,73400,UGINE,R
73400004,Avenue Jean-Marie Meunier,73400,UGINE,R
73410001,54 RUE DU GLATEY,73410,LA BIOLLE,R
73420001,214 Chemin de la Boisière,73420,Drumettaz-Clarafond,R
73420002,La Coua,73420,VIVIERS-DU-LAC,R
73420004,Route de l'aéroport,73420,Voglans,R
73420005,AUTOROUTE A41N - AIRE DE DRUMETTAZ,73420,DRUMETTAZ CLARAFOND,A
73460002,Carrefour des vallées,73460,TOURNON,R
73460003,ZI Le pont,73460,FRONTENEX,R
73470001,Route du Lac,73470,Novalaise,R
73480001,1 ROUTE DE L'ISERAN,73480,LANSLEBOURG MONT-CENIS,R
73490001,RD 1006 - CARREFOUR LA TROUSSE ,73490,LA RAVOIRE,R
73490002,rue du pré Renaud,73490,LA RAVOIRE,R
73490003,RN 6 CARREFOUR LA TROUSSE,73490,LA RAVOIRE,R
73500002,AUTOPORT DU FREJUS,73500,LE FRENEY,A
73500004,19 cours Aristide Briand,73500,Modane,R
73500005,"70, Avenue de la Liberté",73500,MODANE,R
73540002,Route de l'Énergie,73540,La Bâthie,R
73540003,aire de langon 399 rue de bompan,73540,La Bâthie,R
73600001,LA CHAUDANNE,73600,MOûTIERS,R
73600002,ZONE DES MOULINS,73600,SALINS-LES-THERMES,R
73600005,Avenue des Thermes,73600,SALINS-LES-THERMES,R
73600006,192 AV.DES THERMES SALINS,73600,SALINS LES THERMES,R
73600007,427 AVENUE DES THERMES,73600,SALINS LES THERMES,R
73602001,192 Avenue des Salines Royales,73600,MOûTIERS,R
73630001,Pre de foire - Avenue Denis THERME,73630,Le Châtelard,R
73630002,Avenue Denis Therme,73630,Le Châtelard,R
73700001,ROUTE DES ARCS,73700,Bourg-Saint-Maurice,R
73700005,Lieu-dit Le Mollard,73700,BOURG-SAINT-MAURICE,R
73730006,RN 90,73730,CEVINS,R
73800001,AUTOROUTE A41 AIRE DU GRANIER,73800,Myans,A
73800002,Le Boisset Francin,73800,MONTMéLIAN,R
73800003,Route Nationale 6,73800,FRANCIN,R
73800004,ZAC Les Marais ZAC Les Marais,73800,Laissaud,R
73800005,Chemin de la Caronnière,73800,Montmélian,R
73870002,AUTOROUTE A43 - AIRE DE ST JULIEN MONT DENIS,73870,ST JULIEN MONT DENIS,A
73870003,"Autoroute A43, Aire de Saint-Julien-Mont-Denis",73870,Saint-Julien-Mont-Denis,A
74000002,134 avenue de geneve,74000,ANNECY,R
74000003, Boulevard de la Rocade,74000,ANNECY,R
74000004,AVENUE DE LA PLAINE,74000,Annecy,R
74000006,4 Chemin des Alluèges,74000,ANNECY,R
74000007,4 Rue du Travail,74000,ANNECY,R
74000008,17 Avenue de Chambéry,74000,ANNECY,R
74000010,17 AVENUE CHAMBERY,74000,ANNECY,R
74000013,4 Chemin des Alluèges,74000,Annecy,R
74000014,18 BD.DE LA ROCADE,74000,ANNECY,R
74000015,4 BIS CHEMIN DES ALLUEGES,74000,ANNECY,R
74100001,14 Rue de la Résistance,74100,Annemasse,R
74100003,81 Route de Thonon,74100,ANNEMASSE,R
74100004,Route d'Etrembières,74100,ANNEMASSE,R
74100005,6 Route des Vallées,74100,Annemasse,R
74100007,rue Albert Hénon,74100,VILLE LA GRAND,R
74100008,PARC DES ERABLES,74100,VéTRAZ-MONTHOUX,R
74100009,132 Route de Bonneville,74100,VéTRAZ-MONTHOUX,R
74100010,66 ROUTE D'ETREMBIERES,74100,ANNEMASSE,R
74100011,81 ROUTE DE THONON,74100,ANNEMASSE,R
74110001,195 route de La Plagne,74110,MORZINE,R
74120002,Le Jorat,74120,Praz-sur-Arly,R
74120003, Route de Sallanches,74120,DEMI-QUARTIER,R
74120004,Route de Megève,74120,Praz-sur-Arly,R
74120006,ROUTE NATIONALE 522,74120,MEGEVE,R
74130001,LES BORDETS RN205,74130,Bonneville,R
74130004,Aire de Pontchy Bonneville - A40,74130,BONNEVILLE,A
74130005,AIRE DE BONNEVILLE NORD,74130,BONNEVILLE,A
74130006,516 Avenue de Genève,74130,BONNEVILLE,R
74130009,220 rue Charles baudalaires,74130,Bonneville,R
